capture_us,arm_x,arm_z,claw
1787986406147529,110,0,248
1787986406166667,110,0,248
1787986406187571,110,0,248
1787986406207299,110,0,248
1787986406226705,110,0,248
1787986406246912,110,0,248
1787986406267193,110,0,248
1787986406286525,110,0,248
1787986406307433,110,0,248
1787986406327041,110,0,248
1787986406347283,110,0,248
1787986406367426,110,0,248
1787986406386667,110,0,248
1787986406407374,110,0,248
1787986406427126,110,0,248
1787986406446970,110,0,248
1787986406467310,110,0,248
1787986406487051,110,0,248
1787986406506591,110,0,248
1787986406526731,110,0,248
1787986406546476,110,0,248
1787986406567003,110,0,248
1787986406586935,110,0,248
1787986406606487,110,0,248
1787986406627100,110,0,248
1787986406647331,110,0,248
1787986406666962,110,0,248
1787986406686840,110,0,248
1787986406707239,110,0,248
1787986406726713,110,0,248
1787986406747192,110,0,248
1787986406766678,110,0,248
1787986406786646,110,0,248
1787986406807346,110,0,248
1787986406826757,110,0,248
1787986406846556,110,0,248
1787986406866707,110,0,248
1787986406886550,110,0,248
1787986406906650,110,0,248
1787986406927270,110,0,248
1787986406946837,110,0,248
1787986406966567,110,0,248
1787986406987408,110,0,248
1787986407006735,110,0,248
1787986407027223,110,0,248
1787986407047199,110,0,248
1787986407067425,110,0,248
1787986407087476,110,0,248
1787986407107085,110,0,248
1787986407127048,110,0,248
1787986407147065,110,0,248
1787986407167452,110,0,248
1787986407187338,110,0,248
1787986407206981,110,0,248
1787986407227475,110,0,248
1787986407247538,110,0,248
1787986407267137,110,0,248
1787986407286566,110,0,248
1787986407306513,110,0,248
1787986407327010,110,0,248
1787986407347256,110,0,248
1787986407366718,110,0,248
1787986407387335,110,0,248
1787986407406691,110,0,248
1787986407426461,110,0,248
1787986407447486,110,0,248
1787986407466527,110,0,248
1787986407486829,110,0,248
1787986407507164,110,0,248
1787986407526705,110,0,248
1787986407546557,110,0,248
1787986407566681,110,0,248
1787986407586685,110,0,248
1787986407606875,110,0,248
1787986407627220,110,0,248
1787986407647419,110,0,248
1787986407666463,110,0,248
1787986407687444,110,0,248
1787986407707538,110,0,248
1787986407726807,110,0,248
1787986407746746,110,0,248
1787986407766991,110,0,248
1787986407786494,110,0,248
1787986407807040,110,0,248
1787986407827124,110,0,248
1787986407847129,110,0,248
1787986407866724,110,0,248
1787986407887158,110,0,248
1787986407906674,110,0,248
1787986407926552,110,0,248
1787986407946724,110,0,248
1787986407967296,110,0,248
1787986407986468,110,0,248
1787986408007419,110,0,248
1787986408027163,110,0,248
1787986408046735,110,0,248
1787986408067403,110,0,248
1787986408087466,110,0,248
1787986408106555,110,0,248
1787986408127296,110,0,248
1787986408146580,110,0,248
1787986408167463,110,0,248
1787986408187172,110,0,248
1787986408207011,110,0,248
1787986408227326,110,0,248
1787986408247437,110,0,248
1787986408267280,110,0,248
1787986408286967,110,0,248
1787986408307120,110,0,248
1787986408326610,110,0,248
1787986408346509,110,0,248
1787986408367470,110,0,248
1787986408387440,110,0,248
1787986408407450,110,0,248
1787986408427436,110,0,248
1787986408447375,110,0,248
1787986408466497,110,0,248
1787986408486873,110,0,248
1787986408506510,110,0,248
1787986408526542,110,0,248
1787986408547398,110,0,248
1787986408567329,110,0,248
1787986408587325,110,0,248
1787986408607044,110,0,248
1787986408627147,110,0,248
1787986408646697,110,0,248
1787986408666607,110,0,248
1787986408686720,110,0,248
1787986408707519,110,0,248
1787986408726563,110,0,248
1787986408747245,110,0,248
1787986408767495,110,0,248
1787986408786573,110,0,248
1787986408806704,110,0,248
1787986408827136,110,0,248
1787986408846861,110,0,248
1787986408867274,110,0,248
1787986408886831,110,0,248
1787986408906723,110,0,248
1787986408926646,110,0,248
1787986408947408,110,0,248
1787986408967403,110,0,248
1787986408987333,110,0,248
1787986409006774,110,0,248
1787986409027014,110,0,248
1787986409054706,110,0,248
1787986409076045,110,0,248
1787986409095824,110,0,248
1787986409118884,110,0,248
1787986409136072,110,0,248
1787986409155567,110,0,248
1787986409175589,110,0,248
1787986409196356,110,0,248
1787986409215650,110,0,248
1787986409236259,110,0,248
1787986409255931,110,0,248
1787986409275628,110,0,248
1787986409295646,110,0,248
1787986409317035,110,0,248
1787986409336532,110,0,248
1787986409357528,110,0,248
1787986409376148,110,0,248
1787986409395647,110,0,248
1787986409415719,110,0,248
1787986409435668,110,0,248
1787986409455713,110,0,248
1787986409476460,110,0,248
1787986409495972,110,0,248
1787986409515998,110,0,248
1787986409539261,110,0,248
1787986409555686,110,0,248
1787986409575642,110,0,248
1787986409596175,110,0,248
1787986409616286,110,0,248
1787986409635978,110,0,248
1787986409655903,110,0,248
1787986409675502,110,0,248
1787986409695455,110,0,248
1787986409715778,110,0,248
1787986409735916,110,0,248
1787986409756106,110,0,248
1787986409775631,110,0,248
1787986409796162,110,0,248
1787986409815691,110,0,248
1787986409836266,110,0,248
1787986409855874,110,0,248
1787986409882195,110,0,248
1787986409902904,110,0,248
1787986409923303,110,0,248
1787986409942817,110,0,248
1787986409963392,110,0,248
1787986409982621,110,0,248
1787986410002674,110,0,248
1787986410023515,110,0,248
1787986410043496,110,0,248
1787986410063078,110,0,248
1787986410082880,110,0,248
1787986410102897,110,0,248
1787986410122573,110,0,248
1787986410143396,110,0,248
1787986410163325,110,0,248
1787986410183326,110,0,248
1787986410202950,110,0,248
1787986410223542,110,0,248
1787986410242949,110,0,248
1787986410262918,110,0,248
1787986410282774,110,0,248
1787986410303377,110,0,248
1787986410322818,110,0,248
1787986410343087,110,0,248
1787986410363473,110,0,248
1787986410383365,110,0,248
1787986410403291,110,0,248
1787986410422693,110,0,248
1787986410443041,110,0,248
1787986410463465,110,0,248
1787986410483570,110,0,248
1787986410503591,110,0,248
1787986410522751,110,0,248
1787986410543290,110,0,248
1787986410562608,110,0,248
1787986410582898,110,0,248
1787986410603003,110,0,248
1787986410622665,110,0,248
1787986410642589,110,0,248
1787986410662714,110,0,248
1787986410682890,110,0,248
1787986410703139,110,0,248
1787986410722841,110,0,248
1787986410743129,110,0,248
1787986410763162,110,0,248
1787986410783054,110,0,248
1787986410803017,110,0,248
1787986410823276,110,0,248
1787986410842760,110,0,248
1787986410862573,110,0,248
1787986410883070,110,0,248
1787986410903389,110,0,248
1787986410923182,110,0,248
1787986410943199,110,0,248
1787986410963124,110,0,248
1787986410983491,110,0,248
1787986411002486,110,0,248
1787986411023105,110,0,248
1787986411042726,110,0,248
1787986411062529,110,0,248
1787986411082869,110,0,248
1787986411103395,110,0,248
1787986411123260,110,0,248
1787986411143295,110,0,248
1787986411163205,110,0,248
1787986411182660,110,0,248
1787986411203201,110,0,248
1787986411222765,110,0,248
1787986411242645,110,0,248
1787986411263087,110,0,248
1787986411282771,110,0,248
1787986411303075,110,0,248
1787986411323420,110,0,248
1787986411343121,110,0,248
1787986411363281,110,0,248
1787986411382778,110,0,248
1787986411402527,110,0,248
1787986411423437,110,0,248
1787986411443277,110,0,248
1787986411463553,110,0,248
1787986411483438,110,0,248
1787986411502915,110,0,248
1787986411523350,110,0,248
1787986411543226,110,0,248
1787986411562775,110,0,248
1787986411582989,110,0,248
1787986411602957,110,0,248
1787986411622506,110,0,248
1787986411643498,110,0,248
1787986411662703,110,0,248
1787986411683163,110,0,248
1787986411703392,110,0,248
1787986411723006,110,0,248
1787986411742556,110,0,248
1787986411762956,110,0,248
1787986411782808,110,0,248
1787986411803492,110,0,248
1787986411823432,110,0,248
1787986411843303,110,0,248
1787986411863018,110,0,248
1787986411882820,110,0,248
1787986411902942,110,0,248
1787986411923024,110,0,248
1787986411942672,110,0,248
1787986411963409,110,0,248
1787986411982953,110,0,248
1787986412003161,110,0,248
1787986412023240,110,0,248
1787986412042608,110,0,248
1787986412063289,110,0,248
1787986412083233,110,0,248
1787986412102500,110,0,248
1787986412123532,110,0,248
1787986412143402,110,0,248
1787986412162705,110,0,248
1787986412182997,110,0,248
1787986412203458,110,0,248
1787986412223098,110,0,248
1787986412243402,110,0,248
1787986412262483,110,0,248
1787986412282925,110,0,248
1787986412303468,110,0,248
1787986412323676,110,0,248
1787986412342868,110,0,248
1787986412363306,110,0,248
1787986412382404,110,0,248
1787986412403177,110,0,248
1787986412423101,110,0,248
1787986412443451,110,0,248
1787986412463267,110,0,248
1787986412483147,110,0,248
1787986412503051,110,0,248
1787986412523420,110,0,248
1787986412542675,110,0,248
1787986412562731,110,0,248
1787986412583392,110,0,248
1787986412602521,110,0,248
1787986412623344,110,0,248
1787986412643217,110,0,248
1787986412663408,110,0,248
1787986412683320,110,0,248
1787986412702624,110,0,248
1787986412722791,110,0,248
1787986412742526,110,0,248
1787986412763570,110,0,248
1787986412783538,110,0,248
1787986412803073,110,0,248
1787986412822550,110,0,248
1787986412842629,110,0,248
1787986412863352,110,0,248
1787986412883003,110,0,248
1787986412903050,110,0,248
1787986412922814,110,0,248
1787986412943165,110,0,248
1787986412962777,110,0,248
1787986412982765,110,0,248
1787986413002811,110,0,248
1787986413022955,110,0,248
1787986413043208,110,0,248
1787986413062680,110,0,248
1787986413082546,110,0,248
1787986413102659,110,0,248
1787986413122481,110,0,248
1787986413142899,110,0,248
1787986413163086,110,0,248
1787986413182785,110,0,248
1787986413203283,110,0,248
1787986413223502,110,0,248
1787986413243200,110,0,248
1787986413263462,110,0,248
1787986413283182,110,0,248
1787986413303069,110,0,248
1787986413322662,110,0,248
1787986413343334,110,0,248
1787986413362789,110,0,248
1787986413382795,110,0,248
1787986413402660,110,0,248
1787986413423159,110,0,248
1787986413442615,110,0,248
1787986413463069,110,0,248
1787986413483375,110,0,248
1787986413503366,110,0,248
1787986413522825,110,0,248
1787986413542844,110,0,248
1787986413562906,110,0,248
1787986413582558,110,0,248
1787986413602863,110,0,248
1787986413622593,110,0,248
1787986413642790,110,0,248
1787986413663191,110,0,248
1787986413682599,110,0,248
1787986413703134,110,0,248
1787986413723397,110,0,248
1787986413743449,110,0,248
1787986413763535,110,0,248
1787986413782690,110,0,248
1787986413802634,110,0,248
1787986413823255,110,0,248
1787986413843580,110,0,248
1787986413863935,110,0,248
1787986413883221,110,0,248
1787986413902744,110,0,248
1787986413923379,110,0,248
1787986413942909,110,0,248
1787986413962525,110,0,248
1787986413983435,110,0,248
1787986414003262,110,0,248
1787986414022516,110,0,248
1787986414042889,110,0,248
1787986414063157,110,0,248
1787986414083080,110,0,248
1787986414103329,110,0,248
1787986414122741,110,0,248
1787986414142669,110,0,248
1787986414163239,110,0,248
1787986414183356,110,0,248
1787986414202709,110,0,248
1787986414223227,110,0,248
1787986414242403,110,0,248
1787986414263185,110,0,248
1787986414283078,110,0,248
1787986414302417,110,0,248
1787986414322579,110,0,248
1787986414343364,110,0,248
1787986414362882,110,0,248
1787986414383131,110,0,248
1787986414402853,110,0,248
1787986414422524,110,0,248
1787986414443402,110,0,248
1787986414462582,110,0,248
1787986414482516,110,0,248
1787986414503548,110,0,248
1787986414522748,110,0,248
1787986414543375,110,0,248
1787986414562881,110,0,248
1787986414583299,110,0,248
1787986414603308,110,0,248
1787986414623339,110,0,248
1787986414642833,110,0,248
1787986414662838,110,0,248
1787986414682489,110,0,248
1787986414703344,110,0,248
1787986414723263,110,0,248
1787986414742694,110,0,248
1787986414763534,110,0,248
1787986414782856,110,0,248
1787986414802657,110,0,248
1787986414823552,110,0,248
1787986414842818,110,0,248
1787986414863461,110,0,248
1787986414883475,110,0,248
1787986414902905,110,0,248
1787986414923472,110,0,248
1787986414943473,110,0,248
1787986414963436,110,0,248
1787986414982653,110,0,248
1787986415002902,110,0,248
1787986415023392,110,0,248
1787986415043341,110,0,248
1787986415063196,110,0,248
1787986415083077,110,0,248
1787986415102507,110,0,248
1787986415122898,110,0,248
1787986415142776,110,0,248
1787986415163165,110,0,248
1787986415183158,110,0,248
1787986415202514,110,0,248
1787986415223006,110,0,248
1787986415243386,110,0,248
1787986415262562,110,0,248
1787986415282524,110,0,248
1787986415302783,110,0,248
1787986415322840,110,0,248
1787986415342439,110,0,248
1787986415362817,110,0,248
1787986415383373,110,0,248
1787986415402519,110,0,248
1787986415422755,110,0,248
1787986415443154,110,0,248
1787986415463107,110,0,248
1787986415482772,110,0,248
1787986415503397,110,0,248
1787986415522697,110,0,248
1787986415543077,110,0,248
1787986415563508,110,0,248
1787986415582718,110,0,248
1787986415603167,110,0,248
1787986415623437,110,0,248
1787986415642476,110,0,248
1787986415663187,110,0,248
1787986415682930,110,0,248
1787986415702574,110,0,248
1787986415723015,110,0,248
1787986415743103,110,0,248
1787986415763088,110,0,248
1787986415782529,110,0,248
1787986415802937,110,0,248
1787986415822809,110,0,248
1787986415842743,110,0,248
1787986415863592,110,0,248
1787986415883077,110,0,248
1787986415903204,110,0,248
1787986415922490,110,0,248
1787986415942966,110,0,248
1787986415963374,110,0,248
1787986415982832,110,0,248
1787986416003212,110,0,248
1787986416023017,110,0,248
1787986416043322,110,0,248
1787986416063484,110,0,248
1787986416082761,110,0,248
1787986416103510,110,0,248
1787986416123375,110,0,248
1787986416143403,110,0,248
1787986416163055,110,0,248
1787986416182908,110,0,248
1787986416202507,110,0,248
1787986416222475,110,0,248
1787986416242778,110,0,248
1787986416263435,110,0,248
1787986416283050,110,0,248
1787986416302869,110,0,248
1787986416323490,110,0,248
1787986416342808,110,0,248
1787986416363426,110,0,248
1787986416382860,110,0,248
1787986416402487,110,0,248
1787986416422865,110,0,248
1787986416442593,110,0,248
1787986416463204,110,0,248
1787986416483152,110,0,248
1787986416502813,110,0,248
1787986416522997,110,0,248
1787986416542907,110,0,248
1787986416562543,110,0,248
1787986416582986,110,0,248
1787986416602955,110,0,248
1787986416623156,110,0,248
1787986416643245,110,0,248
1787986416662544,110,0,248
1787986416683506,110,0,248
1787986416703414,110,0,248
1787986416722573,110,0,248
1787986416743294,110,0,248
1787986416762615,110,0,248
1787986416782762,110,0,248
1787986416803148,110,0,248
1787986416822946,110,0,248
1787986416843143,110,0,248
1787986416862709,110,0,248
1787986416883223,110,0,248
1787986416903031,110,0,248
1787986416923485,110,0,248
1787986416942700,110,0,248
1787986416962789,110,0,248
1787986416983165,110,0,248
1787986417002949,110,0,248
1787986417022984,110,0,248
1787986417042836,110,0,248
1787986417063336,110,0,248
1787986417082758,110,0,248
1787986417103210,110,0,248
1787986417123053,110,0,248
1787986417143522,110,0,248
1787986417163134,110,0,248
1787986417182712,110,0,248
1787986417203236,110,0,248
1787986417223386,110,0,248
1787986417242710,110,0,248
1787986417263023,110,0,248
1787986417283054,110,0,248
1787986417303477,110,0,248
1787986417322660,110,0,248
1787986417342671,110,0,248
1787986417363017,110,0,248
1787986417382417,110,0,248
1787986417402649,110,0,248
1787986417423390,110,0,248
1787986417443496,110,0,248
1787986417462749,110,0,248
1787986417482717,110,0,248
1787986417503159,110,0,248
1787986417523111,110,0,248
1787986417543161,110,0,248
1787986417563103,110,0,248
1787986417582758,110,0,248
1787986417602690,110,0,248
1787986417623480,110,0,248
1787986417643269,110,0,248
1787986417662541,110,0,248
1787986417682902,110,0,248
1787986417703077,110,0,248
1787986417722503,110,0,248
1787986417743285,110,0,248
1787986417763215,110,0,248
1787986417783417,110,0,248
1787986417802781,110,0,248
1787986417822718,110,0,248
1787986417842570,110,0,248
1787986417862518,110,0,248
1787986417882620,110,0,248
1787986417902756,110,0,248
1787986417922646,110,0,248
1787986417943147,110,0,248
1787986417962842,110,0,248
1787986417982829,110,0,248
1787986418002812,110,0,248
1787986418022870,110,0,248
1787986418043061,110,0,248
1787986418062937,110,0,248
1787986418082944,110,0,248
1787986418102464,110,0,248
1787986418122830,110,0,248
1787986418143155,110,0,248
1787986418162788,110,0,248
1787986418183443,110,0,248
1787986418202677,110,0,248
1787986418223078,110,0,248
1787986418243085,110,0,248
1787986418263028,110,0,248
1787986418283011,110,0,248
1787986418302803,110,0,248
1787986418323012,110,0,248
1787986418343688,110,0,248
1787986418363258,110,0,248
1787986418382522,110,0,248
1787986418403370,110,0,248
1787986418422548,110,0,248
1787986418442738,110,0,248
1787986418462934,110,0,248
1787986418483531,110,0,248
1787986418503455,110,0,248
1787986418522916,110,0,248
1787986418542953,110,0,248
1787986418563268,110,0,248
1787986418583244,110,0,248
1787986418603173,110,0,248
1787986418623252,110,0,248
1787986418642498,110,0,248
1787986418663546,110,0,248
1787986418682509,110,0,248
1787986418703259,110,0,248
1787986418722631,110,0,248
1787986418743145,110,0,248
1787986418762797,110,0,248
1787986418782726,110,0,248
1787986418802551,110,0,248
1787986418822767,110,0,248
1787986418843096,110,0,248
1787986418863090,110,0,248
1787986418883068,110,0,248
1787986418902931,110,0,248
1787986418922533,110,0,248
1787986418943231,110,0,248
1787986418962661,110,0,248
1787986418982566,110,0,248
1787986419002734,110,-10,248
1787986419023297,110,-10,248
1787986419043193,110,-10,248
1787986419062678,110,-10,248
1787986419082582,110,-10,248
1787986419103354,110,-10,248
1787986419122645,110,-10,248
1787986419142421,110,-10,248
1787986419163256,110,-10,248
1787986419182988,110,-10,248
1787986419203267,110,-10,248
1787986419223485,110,-10,248
1787986419242953,110,-10,248
1787986419263425,110,-10,248
1787986419283338,110,-10,248
1787986419303194,110,-10,248
1787986419322745,110,-10,248
1787986419343325,110,-20,248
1787986419362887,110,-20,248
1787986419383584,110,-20,248
1787986419403178,110,-20,248
1787986419423070,110,-20,248
1787986419442965,110,-20,248
1787986419463052,110,-20,248
1787986419482900,110,-20,248
1787986419503043,110,-20,248
1787986419523449,110,-20,248
1787986419542474,110,-20,248
1787986419563109,110,-20,248
1787986419582886,110,-20,248
1787986419602726,110,-20,248
1787986419622551,110,-20,248
1787986419642652,110,-30,248
1787986419662830,110,-30,248
1787986419683126,110,-30,248
1787986419703536,110,-30,248
1787986419723152,110,-30,248
1787986419742941,110,-30,248
1787986419763108,110,-30,248
1787986419783061,110,-30,248
1787986419803211,110,-30,248
1787986419822907,110,-30,248
1787986419843105,110,-30,248
1787986419863636,110,-30,248
1787986419882969,110,-30,248
1787986419903131,110,-30,248
1787986419922491,110,-30,248
1787986419943381,110,-30,248
1787986419962987,110,-30,248
1787986419983198,110,-30,248
1787986420003268,110,-30,248
1787986420023127,110,-30,248
1787986420042648,110,-30,248
1787986420063029,110,-30,248
1787986420082935,110,-30,248
1787986420103278,110,-30,248
1787986420123433,110,-40,248
1787986420142889,110,-40,248
1787986420162818,110,-40,248
1787986420183398,110,-40,248
1787986420203466,110,-40,248
1787986420223561,110,-40,248
1787986420243408,110,-40,248
1787986420263405,110,-40,248
1787986420283065,110,-40,248
1787986420302976,110,-40,248
1787986420322695,110,-40,248
1787986420342883,110,-40,248
1787986420362724,110,-40,248
1787986420383523,110,-40,248
1787986420403314,110,-40,248
1787986420423341,110,-40,248
1787986420442859,110,-40,248
1787986420463233,110,-40,248
1787986420483326,110,-40,248
1787986420503233,110,-40,248
1787986420522847,110,-40,248
1787986420543349,110,-40,248
1787986420562476,110,-40,248
1787986420582813,110,-40,248
1787986420603166,110,-40,248
1787986420623465,110,-40,248
1787986420643274,110,-40,248
1787986420663234,110,-40,248
1787986420683297,110,-40,248
1787986420702686,110,-40,248
1787986420722799,110,-40,248
1787986420742525,110,-40,248
1787986420763070,110,-40,248
1787986420783360,110,-40,248
1787986420802740,110,-40,248
1787986420822710,110,-40,248
1787986420842551,110,-40,248
1787986420862569,110,-40,248
1787986420882609,110,-40,248
1787986420902553,110,-40,248
1787986420922707,110,-40,248
1787986420943167,110,-40,248
1787986420962526,110,-40,248
1787986420982659,110,-40,248
1787986421003047,110,-40,248
1787986421022842,110,-40,248
1787986421043202,110,-40,248
1787986421063039,110,-40,248
1787986421083024,110,-40,248
1787986421102780,110,-40,248
1787986421122824,110,-40,248
1787986421143375,110,-40,248
1787986421162878,110,-40,248
1787986421183148,110,-40,248
1787986421203345,110,-40,248
1787986421222635,110,-40,248
1787986421243061,110,-40,248
1787986421263547,110,-40,248
1787986421282824,110,-40,248
1787986421302768,110,-40,248
1787986421323538,110,-40,248
1787986421343106,110,-40,248
1787986421362997,110,-40,248
1787986421383635,110,-40,248
1787986421403213,110,-40,248
1787986421422769,110,-40,248
1787986421443097,110,-40,248
1787986421462459,110,-40,248
1787986421482499,110,-40,248
1787986421503424,110,-40,248
1787986421522716,110,-40,248
1787986421542735,110,-40,248
1787986421562735,110,-40,248
1787986421583668,110,-40,248
1787986421603392,110,-40,248
1787986421623008,110,-40,248
1787986421643215,110,-40,248
1787986421662770,110,-40,248
1787986421682952,110,-40,248
1787986421703356,110,-40,248
1787986421723492,110,-40,248
1787986421743504,110,-40,248
1787986421762527,110,-40,248
1787986421782737,110,-40,248
1787986421802603,110,-40,248
1787986421822963,110,-40,248
1787986421843039,110,-40,248
1787986421863429,110,-40,248
1787986421882923,110,-40,248
1787986421902663,110,-40,248
1787986421922999,110,-40,248
1787986421943474,110,-40,248
1787986421962739,110,-40,248
1787986421983526,110,-40,248
1787986422003427,110,-40,248
1787986422023116,110,-40,248
1787986422042880,110,-40,248
1787986422063103,110,-40,248
1787986422082609,110,-40,248
1787986422103028,110,-40,248
1787986422122473,110,-40,248
1787986422143190,110,-40,248
1787986422163091,110,-40,248
1787986422183205,110,-40,248
1787986422203038,110,-40,248
1787986422222476,110,-40,248
1787986422243585,110,-40,248
1787986422263346,110,-40,248
1787986422283547,110,-40,248
1787986422303533,110,-40,248
1787986422323243,110,-40,248
1787986422342560,110,-40,248
1787986422363060,110,-40,248
1787986422383556,110,-40,248
1787986422402767,110,-40,248
1787986422423523,110,-40,248
1787986422443288,110,-40,248
1787986422463342,110,-40,248
1787986422483611,110,-40,248
1787986422502584,110,-40,248
1787986422522702,110,-40,248
1787986422543198,110,-40,248
1787986422562757,110,-40,248
1787986422583450,110,-40,248
1787986422603158,110,-40,248
1787986422622600,110,-40,248
1787986422642741,110,-40,248
1787986422663454,110,-40,248
1787986422682761,110,-40,248
1787986422702522,110,-40,248
1787986422722710,110,-40,248
1787986422743316,110,-40,248
1787986422762511,110,-40,248
1787986422782504,110,-40,248
1787986422803243,110,-40,248
1787986422823312,110,-40,248
1787986422842764,110,-40,248
1787986422862980,110,-40,248
1787986422883459,110,-40,248
1787986422903372,110,-40,248
1787986422923143,110,-40,248
1787986422942772,110,-40,248
1787986422963459,110,-40,248
1787986422982751,110,-40,248
1787986423002871,110,-40,248
1787986423022659,110,-40,248
1787986423043319,110,-40,248
1787986423062835,110,-40,248
1787986423083437,110,-40,248
1787986423102949,110,-40,248
1787986423122895,110,-40,248
1787986423143316,110,-40,248
1787986423163061,110,-40,248
1787986423183513,110,-40,248
1787986423202509,110,-40,248
1787986423222789,110,-40,248
1787986423242841,110,-40,248
1787986423263240,110,-40,248
1787986423282641,110,-40,248
1787986423303080,110,-40,248
1787986423323542,110,-40,248
1787986423342782,110,-40,248
1787986423363017,110,-40,248
1787986423383031,110,-40,248
1787986423402798,110,-40,248
1787986423422796,110,-40,248
1787986423442591,110,-40,248
1787986423462751,110,-40,248
1787986423483104,110,-40,248
1787986423502596,110,-40,248
1787986423522926,110,-40,248
1787986423542643,110,-40,248
1787986423562865,110,-40,248
1787986423583232,110,-40,248
1787986423602740,110,-40,248
1787986423623190,110,-40,248
1787986423643433,110,-40,248
1787986423663009,110,-40,248
1787986423682872,110,-40,248
1787986423702468,110,-40,248
1787986423722445,110,-40,248
1787986423743359,110,-40,248
1787986423763166,110,-40,248
1787986423782780,110,-40,248
1787986423802948,110,-40,248
1787986423823112,110,-40,248
1787986423843420,110,-40,248
1787986423862919,110,-40,248
1787986423883019,110,-40,248
1787986423903313,110,-40,248
1787986423922892,110,-40,248
1787986423942751,110,-40,248
1787986423963138,110,-40,248
1787986423982853,110,-40,248
1787986424003182,110,-40,248
1787986424023126,110,-40,248
1787986424043032,110,-40,248
1787986424062747,110,-40,248
1787986424083575,110,-40,248
1787986424102806,110,-40,248
1787986424123536,110,-40,248
1787986424142620,110,-40,248
1787986424163470,110,-40,248
1787986424182627,110,-40,248
1787986424202502,110,-40,248
1787986424223529,110,-40,248
1787986424242845,110,-40,248
1787986424262671,110,-40,248
1787986424283360,110,-40,248
1787986424303271,110,-40,248
1787986424322935,110,-40,248
1787986424343366,110,-40,248
1787986424362731,110,-40,248
1787986424382543,110,-40,248
1787986424403323,110,-40,248
1787986424422605,110,-40,248
1787986424443038,110,-40,248
1787986424463104,110,-40,248
1787986424482913,110,-40,248
1787986424503167,110,-40,248
1787986424523288,110,-40,248
1787986424542685,110,-40,248
1787986424563139,110,-40,248
1787986424583436,110,-40,248
1787986424602595,110,-40,248
1787986424623000,110,-40,248
1787986424642787,110,-40,248
1787986424662829,110,-40,248
1787986424682938,110,-40,248
1787986424703295,110,-40,248
1787986424722573,110,-40,248
1787986424742944,110,-40,248
1787986424763301,110,-40,248
1787986424783564,110,-40,248
1787986424802754,110,-40,248
1787986424822602,110,-40,248
1787986424843607,110,-40,248
1787986424862668,110,-40,248
1787986424883094,110,-40,248
1787986424902983,110,-40,248
1787986424923203,110,-40,248
1787986424943332,110,-40,248
1787986424963356,110,-40,248
1787986424983320,110,-40,248
1787986425003208,110,-40,248
1787986425022997,110,-40,248
1787986425042731,110,-40,248
1787986425062927,110,-40,248
1787986425083428,110,-40,248
1787986425102937,110,-40,248
1787986425123385,110,-40,248
1787986425142527,110,-40,248
1787986425163092,110,-40,248
1787986425183466,110,-40,248
1787986425203361,110,-40,248
1787986425222480,110,-40,248
1787986425242957,110,-40,248
1787986425262691,110,-40,248
1787986425282582,110,-40,248
1787986425303487,110,-40,248
1787986425323217,110,-40,248
1787986425342738,110,-40,248
1787986425363325,110,-40,248
1787986425382983,110,-40,248
1787986425403297,110,-40,248
1787986425422762,110,-40,248
1787986425442563,110,-40,248
1787986425462754,110,-40,248
1787986425483433,110,-40,248
1787986425503239,110,-40,248
1787986425523524,110,-40,248
1787986425543440,110,-40,248
1787986425562881,110,-40,248
1787986425582729,110,-40,255
1787986425603503,110,-40,255
1787986425623410,110,-40,255
1787986425642871,110,-40,255
1787986425663042,110,-40,255
1787986425683372,110,-40,255
1787986425703405,110,-40,255
1787986425723377,110,-40,255
1787986425743166,110,-40,255
1787986425763016,110,-40,255
1787986425783134,110,-40,255
1787986425803055,110,-40,255
1787986425823310,110,-40,255
1787986425842949,110,-40,255
1787986425863261,110,-40,255
1787986425882824,110,-40,255
1787986425903076,110,-40,255
1787986425922935,110,-40,255
1787986425943034,110,-40,255
1787986425962977,110,-40,255
1787986425982874,110,-40,255
1787986426003536,110,-40,255
1787986426022758,110,-40,255
1787986426043336,110,-40,255
1787986426063369,110,-40,255
1787986426082994,110,-40,255
1787986426103093,110,-40,255
1787986426123385,110,-40,255
1787986426142964,110,-40,255
1787986426163527,110,-40,255
1787986426182887,110,-40,255
1787986426203356,110,-40,255
1787986426222856,110,-40,255
1787986426242468,110,-40,255
1787986426263374,110,-40,255
1787986426282727,110,-40,255
1787986426303146,110,-40,255
1787986426322741,110,-40,255
1787986426343124,110,-40,255
1787986426363519,110,-40,255
1787986426383406,110,-40,255
1787986426403450,110,-40,255
1787986426422544,110,-40,255
1787986426443006,110,-40,255
1787986426463565,110,-40,255
1787986426482583,110,-40,255
1787986426503379,110,-40,235
1787986426523011,110,-40,235
1787986426542510,110,-40,235
1787986426563492,110,-40,235
1787986426583026,110,-40,235
1787986426603276,110,-40,235
1787986426623279,110,-40,235
1787986426643072,110,-40,235
1787986426663535,110,-40,235
1787986426682831,110,-40,235
1787986426702980,110,-40,235
1787986426723151,110,-40,235
1787986426745061,110,-40,235
1787986426763404,110,-40,235
1787986426783078,110,-40,235
1787986426803217,110,-40,235
1787986426823260,110,-40,235
1787986426843487,110,-40,235
1787986426863138,110,-40,215
1787986426882928,110,-40,215
1787986426903124,110,-40,215
1787986426922521,110,-40,215
1787986426943517,110,-40,215
1787986426962827,110,-40,215
1787986426983121,110,-40,215
1787986427003492,110,-40,215
1787986427024269,110,-40,215
